phase,source_url,destination_url,anchor_text,link_context,http_status,final_url,chain_length,verification,rel,recommended_action
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/12-reader/,"12 Stage build: a bounded streaming library Separate parsing from I/O and enforce memory limits before input grows. 90 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/12-reader/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/13-cargo/,"13 Cargo, modules, and dependency boundaries Read the actual workspace, feature graph, lockfile, and release configuration. 55 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/13-cargo/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/14-testing/,"14 Tests, diagnostics, and complementary tools Test contracts and failures, and use compiler output without inventing it. 60 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/14-testing/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/15-interior/,"15 Interior mutability and shared ownership Distinguish reference counts, runtime borrowing, and synchronization. 50 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/15-interior/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/16-threads/,"16 Threads, Send, and Sync Transfer or borrow work safely while keeping completion and failure explicit. 55 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/16-threads/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/17-synchronization/,"17 Channels, locks, and shutdown Choose ownership transfer or shared state, and reason about waiting. 55 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/17-synchronization/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/18-atomics/,"18 Atomics and memory ordering Separate an indivisible counter update from publication of other data. 60 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/18-atomics/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/19-futures/,"19 Futures before runtimes Understand polling, wakeups, state machines, and what await does not promise. 55 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/19-futures/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/20-async/,"20 Tokio tasks, blocking, and cancellation Use a runtime with bounded queues, explicit task results, and deliberate shutdown. 70 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/20-async/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/21-pin/,"21 Pin and async trait boundaries Understand address-sensitive values and stable alternatives to native async dyn dispatch. 65 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/21-pin/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/22-async-build/,"22 Stage build: an async ingestion pipeline Keep one owner of the aggregate while producers hand over bounded work. 80 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/22-async-build/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/23-unsafe/,"23 Unsafe boundaries and soundness Audit one small abstraction with explicit invariants, edge cases, and Miri. 85 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/23-unsafe/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/24-performance/,"24 Measure performance and resource use Build a reproducible experiment before changing allocation, dispatch, or build profiles. 60 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/24-performance/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/25-horizon/,"25 Stable Rust and the horizon Read current initiatives without turning goals, experiments, or compiler limitations into stable promises. 60 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/25-horizon/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/26-interop/,"26 FFI, serialization, and public contracts Design boundaries where Rust types alone cannot validate the other side. 55 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/26-interop/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/27-capstone/,"27 Capstone: ship Fieldnotes Assemble the tested parser and bounded reader into an installable command-line product. 150 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/27-capstone/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/course/28-release/,"28 Release, maintain, and keep learning Review a public API, reproduce a release, and maintain the course's evidence. 60 min · Read, run, practice ↗",div,200,https://rust.robertdevore.com/course/28-release/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/,R_ / Rust Course,footer,200,https://rust.robertdevore.com/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/about/#technical-freshness,"Verified September 6, 2026",div,200,https://rust.robertdevore.com/about/,0,valid,,
baseline,https://rust.robertdevore.com/course/,https://rust.robertdevore.com/sitemap.xml,Sitemap,div,200,https://rust.robertdevore.com/sitemap.xml,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/#main,Skip to content,body,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/,Rust / the practical course,header,200,https://rust.robertdevore.com/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/,Curriculum,nav,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/practice/,Practice,nav,200,https://rust.robertdevore.com/practice/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/about/,About,nav,200,https://rust.robertdevore.com/about/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/,← All lessons,aside,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/,01 Set up your Rust workshop,li,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/02-values/,"02 Values, functions, and control flow",li,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/03-ownership/,"03 Ownership, places, and moves",li,200,https://rust.robertdevore.com/course/03-ownership/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/04-borrowing/,04 Borrowing and reborrowing,li,200,https://rust.robertdevore.com/course/04-borrowing/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/05-text/,"05 Strings, slices, and collections",li,200,https://rust.robertdevore.com/course/05-text/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/06-model/,"06 Structs, enums, and useful states",li,200,https://rust.robertdevore.com/course/06-model/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/07-errors/,07 Errors as part of the interface,li,200,https://rust.robertdevore.com/course/07-errors/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/08-first-build/,08 Stage build: the first event counter,li,200,https://rust.robertdevore.com/course/08-first-build/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/09-lifetimes/,09 Lifetimes describe relationships,li,200,https://rust.robertdevore.com/course/09-lifetimes/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/10-traits/,10 Traits where abstraction earns its place,li,200,https://rust.robertdevore.com/course/10-traits/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/11-iterators/,11 Iterators and closures without hidden ownership,li,200,https://rust.robertdevore.com/course/11-iterators/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/12-reader/,12 Stage build: a bounded streaming library,li,200,https://rust.robertdevore.com/course/12-reader/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/13-cargo/,"13 Cargo, modules, and dependency boundaries",li,200,https://rust.robertdevore.com/course/13-cargo/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/14-testing/,"14 Tests, diagnostics, and complementary tools",li,200,https://rust.robertdevore.com/course/14-testing/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/15-interior/,15 Interior mutability and shared ownership,li,200,https://rust.robertdevore.com/course/15-interior/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/16-threads/,"16 Threads, Send, and Sync",li,200,https://rust.robertdevore.com/course/16-threads/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/17-synchronization/,"17 Channels, locks, and shutdown",li,200,https://rust.robertdevore.com/course/17-synchronization/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/18-atomics/,18 Atomics and memory ordering,li,200,https://rust.robertdevore.com/course/18-atomics/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/19-futures/,19 Futures before runtimes,li,200,https://rust.robertdevore.com/course/19-futures/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/20-async/,"20 Tokio tasks, blocking, and cancellation",li,200,https://rust.robertdevore.com/course/20-async/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/21-pin/,21 Pin and async trait boundaries,li,200,https://rust.robertdevore.com/course/21-pin/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/22-async-build/,22 Stage build: an async ingestion pipeline,li,200,https://rust.robertdevore.com/course/22-async-build/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/23-unsafe/,23 Unsafe boundaries and soundness,li,200,https://rust.robertdevore.com/course/23-unsafe/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/24-performance/,24 Measure performance and resource use,li,200,https://rust.robertdevore.com/course/24-performance/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/25-horizon/,25 Stable Rust and the horizon,li,200,https://rust.robertdevore.com/course/25-horizon/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/26-interop/,"26 FFI, serialization, and public contracts",li,200,https://rust.robertdevore.com/course/26-interop/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/27-capstone/,27 Capstone: ship Fieldnotes,li,200,https://rust.robertdevore.com/course/27-capstone/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/28-release/,"28 Release, maintain, and keep learning",li,200,https://rust.robertdevore.com/course/28-release/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/,Course,div,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/02-values/,"Next lesson → Values, functions, and control flow",nav,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/#the-work-you-will-build,The work you will build,nav,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/#install-and-locate-the-tools,Install and locate the tools,nav,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/#read-the-project-before-editing,Read the project before editing,nav,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/#exercise,Exercise,nav,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/course/01-start/#check-your-understanding,Check your understanding,nav,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/,R_ / Rust Course,footer,200,https://rust.robertdevore.com/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/about/#technical-freshness,"Verified September 6, 2026",div,200,https://rust.robertdevore.com/about/,0,valid,,
baseline,https://rust.robertdevore.com/course/01-start/,https://rust.robertdevore.com/sitemap.xml,Sitemap,div,200,https://rust.robertdevore.com/sitemap.xml,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/02-values/#main,Skip to content,body,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/,Rust / the practical course,header,200,https://rust.robertdevore.com/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/,Curriculum,nav,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/practice/,Practice,nav,200,https://rust.robertdevore.com/practice/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/about/,About,nav,200,https://rust.robertdevore.com/about/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/,← All lessons,aside,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/01-start/,01 Set up your Rust workshop,li,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/02-values/,"02 Values, functions, and control flow",li,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/03-ownership/,"03 Ownership, places, and moves",li,200,https://rust.robertdevore.com/course/03-ownership/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/04-borrowing/,04 Borrowing and reborrowing,li,200,https://rust.robertdevore.com/course/04-borrowing/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/05-text/,"05 Strings, slices, and collections",li,200,https://rust.robertdevore.com/course/05-text/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/06-model/,"06 Structs, enums, and useful states",li,200,https://rust.robertdevore.com/course/06-model/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/07-errors/,07 Errors as part of the interface,li,200,https://rust.robertdevore.com/course/07-errors/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/08-first-build/,08 Stage build: the first event counter,li,200,https://rust.robertdevore.com/course/08-first-build/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/09-lifetimes/,09 Lifetimes describe relationships,li,200,https://rust.robertdevore.com/course/09-lifetimes/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/10-traits/,10 Traits where abstraction earns its place,li,200,https://rust.robertdevore.com/course/10-traits/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/11-iterators/,11 Iterators and closures without hidden ownership,li,200,https://rust.robertdevore.com/course/11-iterators/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/12-reader/,12 Stage build: a bounded streaming library,li,200,https://rust.robertdevore.com/course/12-reader/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/13-cargo/,"13 Cargo, modules, and dependency boundaries",li,200,https://rust.robertdevore.com/course/13-cargo/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/14-testing/,"14 Tests, diagnostics, and complementary tools",li,200,https://rust.robertdevore.com/course/14-testing/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/15-interior/,15 Interior mutability and shared ownership,li,200,https://rust.robertdevore.com/course/15-interior/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/16-threads/,"16 Threads, Send, and Sync",li,200,https://rust.robertdevore.com/course/16-threads/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/17-synchronization/,"17 Channels, locks, and shutdown",li,200,https://rust.robertdevore.com/course/17-synchronization/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/18-atomics/,18 Atomics and memory ordering,li,200,https://rust.robertdevore.com/course/18-atomics/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/19-futures/,19 Futures before runtimes,li,200,https://rust.robertdevore.com/course/19-futures/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/20-async/,"20 Tokio tasks, blocking, and cancellation",li,200,https://rust.robertdevore.com/course/20-async/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/21-pin/,21 Pin and async trait boundaries,li,200,https://rust.robertdevore.com/course/21-pin/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/22-async-build/,22 Stage build: an async ingestion pipeline,li,200,https://rust.robertdevore.com/course/22-async-build/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/23-unsafe/,23 Unsafe boundaries and soundness,li,200,https://rust.robertdevore.com/course/23-unsafe/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/24-performance/,24 Measure performance and resource use,li,200,https://rust.robertdevore.com/course/24-performance/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/25-horizon/,25 Stable Rust and the horizon,li,200,https://rust.robertdevore.com/course/25-horizon/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/26-interop/,"26 FFI, serialization, and public contracts",li,200,https://rust.robertdevore.com/course/26-interop/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/27-capstone/,27 Capstone: ship Fieldnotes,li,200,https://rust.robertdevore.com/course/27-capstone/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/28-release/,"28 Release, maintain, and keep learning",li,200,https://rust.robertdevore.com/course/28-release/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/,Course,div,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/01-start/,← Previous lesson Set up your Rust workshop,nav,200,https://rust.robertdevore.com/course/01-start/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/03-ownership/,"Next lesson → Ownership, places, and moves",nav,200,https://rust.robertdevore.com/course/03-ownership/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/02-values/#start-with-a-question-the-program-answers,Start with a question the program answers,nav,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/02-values/#bindings-and-changes,Bindings and changes,nav,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/02-values/#choose-a-numeric-policy,Choose a numeric policy,nav,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/course/02-values/#exercise,Exercise,nav,200,https://rust.robertdevore.com/course/02-values/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/,R_ / Rust Course,footer,200,https://rust.robertdevore.com/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/about/#technical-freshness,"Verified September 6, 2026",div,200,https://rust.robertdevore.com/about/,0,valid,,
baseline,https://rust.robertdevore.com/course/02-values/,https://rust.robertdevore.com/sitemap.xml,Sitemap,div,200,https://rust.robertdevore.com/sitemap.xml,0,valid,,
baseline,https://rust.robertdevore.com/course/03-ownership/,https://rust.robertdevore.com/course/03-ownership/#main,Skip to content,body,200,https://rust.robertdevore.com/course/03-ownership/,0,valid,,
baseline,https://rust.robertdevore.com/course/03-ownership/,https://rust.robertdevore.com/,Rust / the practical course,header,200,https://rust.robertdevore.com/,0,valid,,
baseline,https://rust.robertdevore.com/course/03-ownership/,https://rust.robertdevore.com/course/,Curriculum,nav,200,https://rust.robertdevore.com/course/,0,valid,,
baseline,https://rust.robertdevore.com/course/03-ownership/,https://rust.robertdevore.com/practice/,Practice,nav,200,https://rust.robertdevore.com/practice/,0,valid,,
